SystemID,Region,Constellation,Name,Security,Neighbors
30000175,The Forge,Otsabaira,Soshin,0.63,30000173:30000178:30000179
30000178,The Forge,Otsabaira,Akkilen,0.69,30000173:30000174:30000175:30000188
30000194,The Forge,Etsala,Otsela,0.38,30000169:30000188:30000189:30000190:30000191:30000192
30000202,The Forge,Orpana,Mastakomon,0.46,30000201:30000203:30000204:30000207
30000252,Vale of the Silent,Z-DO53,IPAY-2,-0.34,30000249:30000250:30000256
30000851,Tribute,1P-VL2,MJI3-8,-0.20,30000849
30000861,Tribute,LLAP-1,15W-GC,-0.32,30000846:30000863:30000866
30001427,Lonetrek,Asalola,Yoma,0.65,30001426:30001428
30001432,Lonetrek,Malariya,Uesuro,0.52,30001431:30001433:30001434
30001435,Lonetrek,Malariya,Ohbochi,0.41,30001434:30001436:30045315
30001437,Lonetrek,Umamon,Tamo,0.34,30001422:30001438
30001671,Tash-Murkon,Arvachah,Tash-Murkon Prime,0.83,30001669:30001670:30001672:30001674:30001700:30001701:30001722:30002282
30002048,Metropolis,Barvigrard,Bei,0.56,30002049:30002050:30002682:30003386
30002049,Metropolis,Barvigrard,Uttindar,0.50,30002048:30002053
30002051,Metropolis,Barvigrard,Anher,0.46,30002050:30002060
30002052,Metropolis,Barvigrard,Ragnarg,0.39,30002050
30002054,Metropolis,Tiat,Hror,0.51,30002053:30002055:30002056
30002068,Metropolis,Ani,Nakugard,0.52,30002053:30002069:30002070:30002071:30002072:30002073:30002074
30002076,Metropolis,Fribrodi,Dudreda,0.29,30002050:30002077:30002079:30002080
30002188,Domain,Throne Worlds,Boranai,0.89,30002189:30002191:30002193:30004095
30002190,Domain,Throne Worlds,Mabnen,0.94,30002189:30002194:30002195:30002196
30002192,Domain,Throne Worlds,Irnin,0.73,30002187:30002191:30002194
30002196,Domain,Throne Worlds,Ebidan,0.90,30002189:30002190:30002195
30002197,Domain,Mobit,Akhragan,0.80,30002193:30002198:30002203:30004081
30002280,Domain,Norgoh,Zatsyaki,0.88,30002279:30002281:30002282
30002281,Domain,Norgoh,Eba,0.91,30002279:30002280:30002282:30023489
30002440,Geminate,IPS-QB,BWF-ZZ,-0.58,30000186:30002439:30002442:30002443
30002508,Heimatar,Ortner,Trytedald,0.88,30000037:30002509:30002524
30002510,Heimatar,Ortner,Rens,0.89,30002507:30002509:30002526
30002518,Heimatar,Osta,Edmalbrurdus,0.99,30002505:30002519:30032505
30002527,Heimatar,Odengsolf,Illinfrik,0.85,30002526:30002528:30002569
30002529,Heimatar,Odengsolf,Gyng,0.80,30002526:30002530:30002568
30002530,Heimatar,Odengsolf,Avesber,0.75,30002507:30002526:30002529
30002543,Heimatar,Sveipar,Eystur,0.95,30002053:30002544:30002545:30002573:30003388:30012547
30002632,Sinq Laison,Disier,Pettinck,0.82,30002633:30002639:30002709:30004967
30002710,Sinq Laison,Agiesseson,Adiere,0.76,30002639:30002709:30002711
30003006,Devoid,Enka,Nidebora,0.81,30003004:30003008
30003007,Devoid,Enka,Arveyil,0.53,30003005:30003008
30003395,Metropolis,Jonar,Roleinn,0.91,30003393:30003394:30003396
30003397,Metropolis,Jonar,Bongveber,0.91,30003394:30003396:30003398
30003399,Metropolis,Jonar,Vorsk,0.60,30003396
30003413,Metropolis,Meinigefur,Eram,0.78,30002573:30003412:30003414:30003415
30003449,Metropolis,Panorad,Hakeri,0.72,30003448:30003450:30003452
30003453,Metropolis,Argeir,Orduin,0.76,30003412:30003454:30003456:30003457
30003475,Domain,Fua,Naguton,0.31,30003474:30003508
30003490,Domain,Parud,Khopa,0.81,30001651:30003488:30003514
30003492,Domain,Parud,Orkashu,0.83,30003488:30003493
30003509,Domain,Hoosa,Gosalav,0.74,30003500:30003508
30003510,Domain,Hoosa,Sorzielang,0.82,30003507:30003508:30003511:30003512
30003511,Domain,Hoosa,Somouh,0.87,30003507:30003510:30003512:30043489
30003512,Domain,Hoosa,Abaim,0.80,30003508:30003510:30003511
30003522,Domain,Maddam,Sarum Prime,1.00,30002187:30003521:30003523:30003524
30003837,Placid,Amevync,Aldranette,0.37,30003836:30003839:30045344
30004078,Kador,Megeh,Dresi,0.62,30004079:30004081:30004082:30004083
30004972,Essence,Crux,Algogille,0.93,30002761:30004967:30004970:30005015:30014971
30004974,Essence,Patrie,Jolevier,0.88,30002762:30004973:30004976
30004977,Essence,Patrie,Yvangier,0.40,30004976:30004979
30004982,Essence,Jeon,Indregulle,0.24,30004979:30005295
30004983,Essence,Jeon,Amane,0.55,30002066:30004981:30004986
30005000,Essence,Vieres,Old Man Star,0.34,30004979:30004993:30004999
30005015,Essence,Thoulde,Synchelle,0.87,30002761:30004972:30005016:30005198:30034971
30005024,Essence,Eustron,Atlangeins,0.88,30005025:30005203:30024971
30005026,Essence,Eustron,Cat,0.68,30004993:30005025:30005027:30005029
30005038,Kor-Azor,Gebem,Kor-Azor Prime,0.91,30002187:30005036:30005039:30005042:30005043
30005203,Genesis,Sanctum,Ourapheh,0.86,30002661:30005024:30005201:30005204:30005331
30005322,Verge Vendor,Ancbeu,Scolluzer,0.82,30005304:30005312:30005323:30005332
30005330,Verge Vendor,Aideron,Arraron,0.47,30005004:30005329:30005331:30005333
30013489,Domain,Parud,Deepari,0.91,30003487
30042505,Heimatar,Odengsolf,Usteli,0.95,30002524
30045308,Black Rise,Urpiken,Kehjari,0.25,30045309:30045311:30045318
30045317,Black Rise,Inolari,Iralaja,0.32,30045315:30045318
30045319,Black Rise,Inolari,Eha,0.40,30003838:30045316:30045318
30045320,Black Rise,Inolari,Pavanakka,0.40,30045316:30045340
30045335,Black Rise,Kurala,Teskanen,0.29,30045331
30045339,Black Rise,Ishaga,Enaluri,0.33,30045341:30045342:30045344
30045342,Black Rise,Ishaga,Akidagi,0.44,30045329:30045339:30045340:30045344
30000037,Derelik,Hevaka,Uplingur,0.42,30000036:30002508
30000164,The Forge,Ihatalo,Messoya,0.32,30000163:30000195
30000176,The Forge,Otsabaira,Keikaken,0.72,30000174:30000177
30000179,The Forge,Otsabaira,Silen,0.52,30000175
30000188,The Forge,Etsala,Hentogaira,0.57,30000178:30000189:30000194
30000189,The Forge,Etsala,Kiainti,0.53,30000188:30000190:30000191:30000194
30000190,The Forge,Etsala,Vasala,0.49,30000189:30000191:30000192:30000193:30000194
30000191,The Forge,Etsala,Walvalin,0.38,30000189:30000190:30000192:30000194
30000192,The Forge,Etsala,Otanuomi,0.37,30000190:30000191:30000193:30000194:30000207
30000201,The Forge,Orpana,Uchoshi,0.47,30000193:30000202:30000206
30000203,The Forge,Orpana,Eruka,0.42,30000202:30000207
30000207,The Forge,Orpana,Osaa,0.33,30000192:30000202:30000203
30000249,Vale of the Silent,Z-DO53,EIDI-N,-0.41,30000244:30000246:30000252:30000253
30000256,Vale of the Silent,YUT3-U,Q-L07F,-0.32,30000252:30000254
30000863,Tribute,LLAP-1,C2X-M5,-0.37,30000861:30000864
30000866,Tribute,LLAP-1,PNDN-V,-0.31,30000861:30000862:30000877
30001428,Lonetrek,Asalola,Ibura,0.62,30001427:30001429
30001433,Lonetrek,Malariya,Oishami,0.45,30001432
30001434,Lonetrek,Malariya,Elanoda,0.51,30001432:30001435
30001436,Lonetrek,Malariya,Isie,0.36,30001435
30001438,Lonetrek,Umamon,Nannaras,0.39,30001437:30001439:30001440
30001651,Tash-Murkon,Somi,Nafomeh,0.71,30001652:30001653:30002278:30003490
30001669,Tash-Murkon,Arvachah,Pimebeka,0.68,30001647:30001670:30001671
30001670,Tash-Murkon,Arvachah,Baviasi,0.80,30001669:30001671:30001694
30001672,Tash-Murkon,Arvachah,Emrayur,1.00,30001671:30001673:30001687:30001733
30001674,Tash-Murkon,Arvachah,Hilaban,0.89,30001671:30001673:30021672
30001700,Tash-Murkon,Nasorin,Remoriu,0.65,30001671:30001677:30001701:30001702
30001701,Tash-Murkon,Nasorin,Yanuel,0.75,30001671:30001700:30001702:30001703:30001704:30001722
30001722,Tash-Murkon,Ajah,Marthia,0.93,30001671:30001701:30001723:30001727:30031672
30002055,Metropolis,Tiat,Amo,0.47,30002054:30002056:30002059
30002056,Metropolis,Tiat,Resbroko,0.44,30002054:30002055:30002057:30002059
30002060,Metropolis,Aldodan,Evati,0.25,30002051:30002061:30002062:30002065:30002066
30002066,Metropolis,Aldodan,Arnher,0.19,30002060:30002065:30002099:30004983
30002069,Metropolis,Ani,Traun,0.63,30002068:30002071
30002070,Metropolis,Ani,Uriok,0.50,30002068:30002072:30002075
30002071,Metropolis,Ani,Barkrik,0.56,30002068:30002069:30002073:30002074:30002075
30002072,Metropolis,Ani,Inder,0.51,30002068:30002070:30002073
30002073,Metropolis,Ani,Tvink,0.48,30002068:30002071:30002072:30002074
30002074,Metropolis,Ani,Lanngisi,0.46,30002068:30002071:30002073
30002077,Metropolis,Fribrodi,Hakisalki,0.21,30002076:30002078
30002079,Metropolis,Fribrodi,Krirald,0.16,30002076:30002078:30002080:30002081
30002080,Metropolis,Fribrodi,Arifsdald,0.09,30002076:30002078:30002079:30002081
30002191,Domain,Throne Worlds,Toshabia,0.81,30002188:30002192:30002242
30002194,Domain,Throne Worlds,Martha,0.67,30002190:30002192:30004152
30002195,Domain,Throne Worlds,Simbeloud,0.86,30002190:30002196
30002198,Domain,Mobit,Mikhir,0.74,30002197:30002199:30002203
30002203,Domain,Mobit,Ziona,0.63,30002197:30002198
30002279,Domain,Norgoh,Safizon,0.81,30002277:30002278:30002280:30002281:30004148
30002439,Geminate,IPS-QB,IOO-7O,-0.53,30002438:30002440
30002442,Geminate,IPS-QB,8MG-J6,-0.60,30002440
30002443,Geminate,IPS-QB,RLSI-V,-0.53,30002440:30002441
30002507,Heimatar,Ortner,Abudban,0.73,30002506:30002509:30002510:30002512:30002530
30002509,Heimatar,Ortner,Odatrik,0.82,30000004:30002507:30002508:30002510
30002519,Heimatar,Osta,Kronsur,0.88,30002518:30002520:30002521
30002528,Heimatar,Odengsolf,Balginia,0.82,30002527:30002572
30002544,Heimatar,Sveipar,Pator,1.00,30002543:30002545:30002547:30002568
30002545,Heimatar,Sveipar,Lustrevik,0.95,30002543:30002544:30002546:30002568
30002568,Heimatar,Erada,Onga,0.95,30002529:30002544:30002545:30002569:30002570:30022547
30002569,Heimatar,Erada,Osaumuni,0.91,30002527:30002568:30002571:30032547
30002573,Heimatar,Erada,Vullat,0.97,30002543:30002570:30003413:30042547
30002633,Sinq Laison,Disier,Du Annes,0.65,30002632:30002634:30002636:30002637:30002640:30004970
30002639,Sinq Laison,Disier,Adreland,0.87,30002632:30002636:30002710:30003034
30002661,Sinq Laison,Coriault,Botane,0.88,30002640:30002656:30002657:30002658:30002659:30002660:30005203
30002682,Sinq Laison,Algintal,Colelie,0.51,30002048:30002681
30002711,Sinq Laison,Agiesseson,Stetille,0.91,30002706:30002708:30002710:30032715
30003004,Devoid,Enka,Ulerah,0.68,30003002:30003003:30003006
30003005,Devoid,Enka,Uktiad,0.56,30003003:30003007
30003386,Metropolis,Lorundio,Ongund,0.63,30002048:30003381:30003385
30003388,Metropolis,Ankard,Olbra,0.94,30002543:30003387:30003389:30043410
30003393,Metropolis,Jonar,Eiluvodi,0.78,30003384:30003394:30003395
30003394,Metropolis,Jonar,Freatlidur,0.83,30003393:30003395:30003397
30003398,Metropolis,Jonar,Anbald,0.70,30003397
30003414,Metropolis,Meinigefur,Yrmori,0.64,30003413:30003459
30003415,Metropolis,Meinigefur,Aldagolf,0.57,30003413:30003441
30003450,Metropolis,Panorad,Oraekja,0.68,30003449:30003452
30003452,Metropolis,Panorad,Irgrus,0.67,30003449:30003450
30003454,Metropolis,Argeir,Engosi,0.78,30003453:30003455:30003457
30003456,Metropolis,Argeir,Hotrardik,0.74,30003453:30003455:30003457:30003458
30003457,Metropolis,Argeir,Ridoner,0.72,30003453:30003454:30003455:30003456:30003458
30003474,Domain,Fua,Sahda,0.42,30003475:30003476:30003477
30003493,Domain,Zemont,Youl,0.84,30002226:30003492:30003494:30003496:30003498
30003514,Domain,Chardu,Yeeramoun,0.81,30003490:30003513:30003515:30003517
30003521,Domain,Maddam,Alkabsi,0.66,30003520:30003522
30003523,Domain,Maddam,Hama,0.84,30003522:30003525
30003524,Domain,Maddam,Irnal,0.95,30002226:30003522:30003527:30033489
30003836,Placid,Amevync,Vlillirier,0.29,30003829:30003837:30003838:30003841
30003838,Placid,Amevync,Oicx,0.33,30003836:30045319
30003839,Placid,Amevync,Evaulon,0.37,30003837:30003840
30004081,Kador,Megeh,Zororzih,0.74,30002197:30004078:30004083:30004085
30004082,Kador,Megeh,Aharalel,0.57,30004077:30004078
30004083,Kador,Megeh,Gensela,0.69,30004078:30004081:30004113:30005192
30004095,Kador,Febihkin,Kador Prime,0.62,30002188:30004094:30004096:30004097
30004967,Essence,Crux,Luminaire,1.00,30002632:30004968:30004972
30004970,Essence,Crux,Renyn,0.90,30002633:30002636:30004969:30004971:30004972:30005198
30004973,Essence,Patrie,Caslemon,0.58,30004974:30004975:30004976:30005018:30005021
30004976,Essence,Patrie,Charmerout,0.55,30004973:30004974:30004977
30004986,Essence,Jeon,Estaunitte,0.43,30004983
30004993,Essence,Vieres,Villore,0.51,30002640:30004978:30004994:30004995:30005000:30005026
30004999,Essence,Vieres,Ladistier,0.28,30004997:30005000:30005008
30005004,Essence,Peccanouette,Attyn,0.67,30005002:30005005:30005330
30005016,Essence,Thoulde,Wysalan,0.82,30005015:30005017:30005019:30044971
30005027,Essence,Eustron,Ommare,0.73,30005026:30005028
30005029,Essence,Eustron,Vale,0.65,30005026
30005036,Kor-Azor,Gebem,Amdonen,0.64,30004097:30005035:30005037:30005038:30005039:30005040
30005039,Kor-Azor,Gebem,Leva,0.62,30005036:30005038:30005041
30005042,Kor-Azor,Gebem,Sehmy,1.00,30005037:30005038:30005044
30005043,Kor-Azor,Gebem,Nakregde,0.83,30003876:30005038
30005198,Genesis,Sanctum,Pakhshi,0.85,30004969:30004970:30005015:30005199
30005201,Genesis,Sanctum,Manarq,0.82,30003052:30005199:30005202:30005203:30005206
30005204,Genesis,Sanctum,Yulai,1.00,30005203:30005206:30005301
30005295,Verge Vendor,Woenckee,Murethand,0.29,30004975:30004982:30005296
30005304,Verge Vendor,Anwyns,Alentene,0.87,30005302:30005303:30005305:30005306:30005322:30015305
30005312,Verge Vendor,Kiartanne,Gisleres,0.76,30005309:30005313:30005322
30005323,Verge Vendor,Ancbeu,Sortet,0.78,30005322:30005324
30005329,Verge Vendor,Aideron,Amoderia,0.40,30004978:30005330:30005333
30005333,Verge Vendor,Aideron,Stou,0.52,30005329:30005330
30012547,Heimatar,Sveipar,Hadaugago,0.95,30002543
30014971,Essence,Crux,Couster,0.90,30004972
30023489,Domain,Norgoh,Fora,0.91,30002281
30024971,Essence,Eustron,Hecarrin,0.83,30005024
30032505,Heimatar,Osta,Todeko,0.99,30002518
30034971,Essence,Thoulde,Henebene,0.84,30005015
30043489,Domain,Hoosa,Horir,0.92,30003511
30045309,Black Rise,Urpiken,Villasen,0.14,30045306:30045307:30045308:30045312
30045311,Black Rise,Urpiken,Ashitsu,0.26,30045306:30045308:30045313
30045340,Black Rise,Ishaga,Aivonen,0.38,30045320:30045342
30000004,Derelik,San Matar,Jark,0.82,30000005:30002509
30000036,Derelik,Hevaka,Yishinoon,0.42,30000035:30000037
30000177,The Forge,Otsabaira,Ukkalen,0.65,30000176
30000193,The Forge,Etsala,Vouskiaho,0.50,30000190:30000192:30000201
30000195,The Forge,Mivora,Tasti,0.28,30000164:30000196:30001720
30000206,The Forge,Orpana,Wirashoda,0.49,30000201
30000244,Vale of the Silent,Z-DO53,K8X-6B,-0.43,30000245:30000246:30000247:30000249
30000246,Vale of the Silent,Z-DO53,KRUN-N,-0.39,30000244:30000249:30000253
30000253,Vale of the Silent,Z-DO53,DAYP-G,-0.39,30000241:30000246:30000248:30000249
30000254,Vale of the Silent,YUT3-U,IFJ-EL,-0.29,30000255:30000256:30000257:30000260
30000862,Tribute,LLAP-1,N-FK87,-0.26,30000853:30000866
30000864,Tribute,LLAP-1,MSHD-4,-0.44,30000247:30000863:30000865
30000877,Tribute,E3-NLE,DBT-GB,-0.25,30000866:30000875:30000876
30001429,Lonetrek,Asalola,Torrinos,0.52,30001428:30001984
30001439,Lonetrek,Umamon,Anin,0.36,30001438:30001440:30001441
30001440,Lonetrek,Umamon,Karjataimon,0.28,30001438:30001439:30001441:30001442:30045310
30001647,Tash-Murkon,Sanair,Anjedin,0.52,30001644:30001645:30001656:30001669:30001681
30001652,Tash-Murkon,Somi,Pimsu,0.73,30001650:30001651:30001653:30004091:30004149
30001653,Tash-Murkon,Somi,Jarzalad,0.61,30001649:30001651:30001652:30001654:30001655
30001673,Tash-Murkon,Arvachah,Shesha,0.94,30001672:30001674:30001716
30001677,Tash-Murkon,Mimishia,Thashkarai,0.61,30001675:30001678:30001694:30001700
30001687,Tash-Murkon,Damadil,Lossa,0.84,30001672:30001680:30001688:30001708
30001694,Tash-Murkon,Rifenda,Abai,0.73,30001670:30001677:30001695:30001696
30001702,Tash-Murkon,Nasorin,Nafrivik,0.59,30001700:30001701:30001707
30001703,Tash-Murkon,Nasorin,Taru,0.75,30001701:30001705:30001706
30001704,Tash-Murkon,Nasorin,Arkoz,0.78,30001701
30001723,Tash-Murkon,Ajah,Assiad,0.95,30001722:30001724:30001725:30011672
30001727,Tash-Murkon,Ajah,Rand,0.87,30001705:30001722:30001724
30001733,Tash-Murkon,Subhatoub,Tew,0.95,30001672:30001730:30001731:30001732:30001734
30002057,Metropolis,Tiat,Hadozeko,0.40,30002056:30002058:30002097
30002059,Metropolis,Tiat,Auner,0.41,30002055:30002056
30002061,Metropolis,Aldodan,Ofstold,0.27,30002060:30002065
30002062,Metropolis,Aldodan,Todifrauan,0.12,30000200:30002060:30002063:30002064
30002065,Metropolis,Aldodan,Lasleinur,0.24,30002060:30002061:30002066
30002075,Metropolis,Ani,Hjoramold,0.51,30002070:30002071
30002078,Metropolis,Fribrodi,Arwa,0.13,30002077:30002079:30002080:30002081
30002081,Metropolis,Fribrodi,Ansen,0.14,30002078:30002079:30002080
30002099,Metropolis,Angils,Egmar,0.25,30002066:30002098:30002100:30002517
30002199,Domain,Mobit,Bashakru,0.64,30002198:30002200:30002201:30002244
30002226,Domain,Sosarir,Thebeka,0.87,30002227:30002229:30003493:30003524
30002242,Domain,Mulata,Mamenkhanar,0.70,30002191:30002243
30002277,Domain,Norgoh,Ebtesham,0.72,30002276:30002278:30002279
30002278,Domain,Norgoh,Artoun,0.75,30001651:30002277:30002279
30002438,Geminate,IPS-QB,BND-16,-0.49,30002425:30002439:30002441
30002441,Geminate,IPS-QB,4-CUM5,-0.49,30002438:30002443
30002506,Heimatar,Ortner,Osoggur,0.53,30002507:30002537
30002512,Heimatar,Huvilma,Alakgur,0.56,30002507:30002513:30005060
30002520,Heimatar,Osta,Dumkirinur,0.71,30002519:30002521:30002522
30002521,Heimatar,Osta,Sist,0.81,30002519:30002520
30002546,Heimatar,Sveipar,Isendeldik,0.81,30002545:30002547
30002547,Heimatar,Sveipar,Ammold,1.00,30002544:30002546:30002548
30002570,Heimatar,Erada,Magiko,0.94,30002385:30002568:30002573
30002571,Heimatar,Erada,Oremmulf,0.90,30002569:30002572
30002572,Heimatar,Erada,Hurjafren,0.88,30002528:30002571
30002634,Sinq Laison,Disier,Balle,0.46,30002633:30002635:30002641:30002655
30002636,Sinq Laison,Disier,Grinacanne,0.85,30002633:30002639:30002640:30004970
30002637,Sinq Laison,Disier,Metserel,0.69,30002633:30002640:30005020
30002640,Sinq Laison,Disier,Erme,0.80,30002633:30002636:30002637:30002661:30002671:30004993
30002656,Sinq Laison,Coriault,Auvergne,0.89,30002655:30002657:30002658:30002659:30002661:30012715
30002657,Sinq Laison,Coriault,Aunia,0.84,30002656:30002658:30002661
30002658,Sinq Laison,Coriault,Agrallarier,0.85,30002656:30002657:30002659:30002660:30002661
30002659,Sinq Laison,Coriault,Dodixie,0.87,30002655:30002656:30002658:30002661:30003031:30003032
30002660,Sinq Laison,Coriault,Eglennaert,0.82,30002655:30002658:30002661:30002715
30002681,Sinq Laison,Algintal,Deltole,0.54,30002641:30002680:30002682
30002706,Sinq Laison,Agiesseson,Doussivitte,0.76,30002676:30002711:30002713:30003034
30002708,Sinq Laison,Agiesseson,Claysson,0.94,30002711:30003017:30022715
30003002,Devoid,Enka,Faktun,0.63,30003001:30003004
30003003,Devoid,Enka,Halenan,0.64,30003001:30003004:30003005
30003034,Everyshore,Odilis,Mattere,0.95,30002639:30002706:30003032:30003033:30003035
30003052,Everyshore,Elalan,Tolle,0.71,30003048:30003055:30005201
30003381,Metropolis,Lorundio,Eust,0.68,30003382:30003383:30003386
30003384,Metropolis,Lorundio,Asgeir,0.74,30003385:30003393
30003385,Metropolis,Lorundio,Evuldgenzo,0.71,30003382:30003384:30003386
30003387,Metropolis,Ankard,Jondik,0.85,30003382:30003388
30003389,Metropolis,Ankard,Altrinur,0.77,30003388:30003390:30003391:30003392
30003441,Metropolis,Inkelm,Earwik,0.60,30003415:30003442:30003443:30003445
30003455,Metropolis,Argeir,Atonder,0.83,30003454:30003456:30003457:30003458
30003458,Metropolis,Argeir,Klaevik,0.61,30003455:30003456:30003457
30003459,Metropolis,Rollera,Lirerim,0.61,30003414:30003460:30003461
30003476,Domain,Fua,Ealur,0.45,30003473:30003474
30003477,Domain,Fua,Shajarleg,0.35,30003474:30003478
30003494,Domain,Zemont,Ekid,0.74,30002231:30003493:30003495:30003496
30003496,Domain,Zemont,Nakri,0.81,30003493:30003494
30003498,Domain,Zemont,Sharhelund,0.57,30003493:30003495:30003497
30003513,Domain,Chardu,Ides,0.80,30003514:30003517
30003515,Domain,Chardu,Anila,0.65,30003514:30003516:30003517:30003518:30003531:30003533:30003535
30003517,Domain,Chardu,Etav,0.76,30003513:30003514:30003515:30003516:30003519
30003520,Domain,Maddam,Mahrokht,0.86,30003065:30003521
30003525,Domain,Maddam,Bagodan,0.72,30003523:30003526:30003538:30003548
30003527,Domain,Maddam,Chesoh,0.88,30003524:30003528
30003829,Placid,Pegeler,Renarelle,0.31,30003827:30003828:30003836
30003840,Placid,Amevync,Anchauttes,0.34,30003839:30003842:30003857
30003841,Placid,Amevync,Alsavoinon,0.27,30003836:30004046
