PlanetID,SystemID,Planet Name,Planet Type
40088925,30001396,Aakari VII,Storm
40088932,30001396,Aakari VIII,Gas
40088956,30001396,Aakari IX,Gas
40088982,30001396,Aakari X,Barren
40088986,30001396,Aakari XI,Gas
40088998,30001396,Aakari XII,Storm
40089005,30001397,Isseras I,Barren
40089006,30001397,Isseras II,Barren
40089007,30001397,Isseras III,Barren
40089009,30001397,Isseras IV,Barren
40089011,30001397,Isseras V,Gas
40089019,30001397,Isseras VI,Gas
40089039,30001397,Isseras VII,Gas
40089176,30001400,Litiura I,Barren
40089177,30001400,Litiura II,Lava
40089178,30001400,Litiura III,Barren
40089180,30001400,Litiura IV,Lava
40089182,30001400,Litiura V,Gas
40089185,30001400,Litiura VI,Gas
40089190,30001400,Litiura VII,Barren
40089195,30001400,Litiura VIII,Gas
40089220,30001400,Litiura IX,Ice
40089626,30001409,Umokka I,Barren
40089628,30001409,Umokka II,Barren
40089629,30001409,Umokka III,Barren
40089633,30001409,Umokka IV,Temperate
40089641,30001409,Umokka VII,Gas
40089657,30001409,Umokka IX,Temperate
40089692,30001409,Umokka XI,Barren
40089698,30001410,Kirras I,Storm
40089700,30001410,Kirras II,Temperate
40089702,30001410,Kirras III,Lava
40089709,30001410,Kirras V,Gas
40089726,30001410,Kirras VI,Gas
40089748,30001410,Kirras VII,Ice
40089770,30001410,Kirras VIII,Barren
40089773,30001410,Kirras IX,Barren
40168383,30002644,Ambeke I,Barren
40168385,30002644,Ambeke II,Barren
40168386,30002644,Ambeke III,Barren
40168388,30002644,Ambeke IV,Barren
40168391,30002644,Ambeke V,Gas
40168398,30002644,Ambeke VII,Gas
40168422,30002644,Ambeke VIII,Temperate
40168430,30002644,Ambeke X,Gas
40168435,30002644,Ambeke XI,Barren
40168440,30002645,Carrou I,Barren
40168442,30002645,Carrou II,Gas
40168447,30002645,Carrou III,Gas
40168467,30002645,Carrou IV,Gas
40168489,30002645,Carrou V,Gas
40168525,30002645,Carrou VI,Gas
40168531,30002645,Carrou VII,Ice
40168535,30002646,Direrie I,Barren
40168536,30002646,Direrie II,Lava
40168540,30002646,Direrie IV,Gas
40174476,30002749,Kausaaja I,Barren
40174480,30002749,Kausaaja III,Barren
40174484,30002749,Kausaaja V,Storm
40174487,30002749,Kausaaja VI,Storm
40174491,30002749,Kausaaja VII,Gas
40174495,30002749,Kausaaja VIII,Gas
40174562,30002749,Kausaaja XI,Ice
40174569,30002750,Oiniken I,Barren
40174571,30002750,Oiniken II,Barren
40174573,30002750,Oiniken III,Lava
40174575,30002750,Oiniken IV,Temperate
40174580,30002750,Oiniken VI,Gas
40174620,30002750,Oiniken VIII,Gas
40174639,30002750,Oiniken IX,Gas
40174644,30002750,Oiniken X,Ice
40174677,30002750,Oiniken XI,Gas
40176167,30002778,Tasabeshi I,Barren
40176169,30002778,Tasabeshi II,Lava
40176171,30002778,Tasabeshi III,Storm
40176174,30002778,Tasabeshi IV,Gas
40176198,30002778,Tasabeshi V,Gas
40176219,30002778,Tasabeshi VI,Gas
40176236,30002778,Tasabeshi VII,Gas
40176243,30002778,Tasabeshi VIII,Ice
40176431,30002781,Halaima I,Barren
40176433,30002781,Halaima II,Barren
40176434,30002781,Halaima III,Barren
40176436,30002781,Halaima IV,Storm
40176438,30002781,Halaima V,Storm
40176440,30002781,Halaima VI,Barren
40176442,30002781,Halaima VII,Gas
40176480,30002781,Halaima IX,Barren
40176873,30002788,Inaro I,Barren
40176875,30002788,Inaro II,Barren
40176876,30002788,Inaro III,Lava
40176877,30002788,Inaro IV,Barren
40176882,30002788,Inaro VI,Barren
40176915,30002788,Inaro X,Gas
40176940,30002788,Inaro XI,Gas
40177659,30002801,Suroken I,Barren
40177661,30002801,Suroken II,Barren
40177663,30002801,Suroken III,Barren
40177665,30002801,Suroken IV,Barren
40177673,30002801,Suroken VII,Gas
40177684,30002801,Suroken VIII,Gas
40177704,30002801,Suroken IX,Gas
40177728,30002801,Suroken X,Ice
40177732,30002801,Suroken XI,Barren
40177947,30002805,Anttiri I,Storm
40177949,30002805,Anttiri II,Barren
40177952,30002805,Anttiri III,Plasma
40177954,30002805,Anttiri IV,Oceanic
40177957,30002805,Anttiri V,Gas
40177983,30002805,Anttiri VI,Barren
40178432,30002813,Tama I,Lava
40178433,30002813,Tama II,Barren
40178434,30002813,Tama III,Barren
40178438,30002813,Tama V,Barren
40178439,30002813,Tama VI,Gas
40178458,30002813,Tama VII,Gas
40215632,30003400,Hjortur I,Barren
40215634,30003400,Hjortur II,Oceanic
40215637,30003400,Hjortur III,Barren
40215639,30003400,Hjortur IV,Gas
40215700,30003400,Hjortur VI,Gas
40215705,30003400,Hjortur VII,Ice
40340602,30011407,Akiainavas I,Barren
40340605,30011407,Akiainavas III,Barren
40340607,30011407,Akiainavas IV,Temperate
40340610,30011407,Akiainavas V,Barren
40340613,30011407,Akiainavas VI,Oceanic
40340649,30011407,Akiainavas VIII,Storm
40342602,30030141,Uitra I,Barren
40342604,30030141,Uitra II,Barren
40342611,30030141,Uitra V,Temperate
40342614,30030141,Uitra VI,Gas
40342619,30030141,Uitra VII,Barren
40342622,30030141,Uitra VIII,Barren
40341802,30031392,Komo I,Barren
40341803,30031392,Komo II,Barren
40341804,30031392,Komo III,Barren
40341805,30031392,Komo IV,Oceanic
40341806,30031392,Komo V,Barren
40341814,30031392,Komo VIII,Barren
40341002,30031407,Hitanishio I,Barren
40341003,30031407,Hitanishio II,Temperate
40341010,30031407,Hitanishio V,Temperate
40341013,30031407,Hitanishio VI,Gas
40341045,30031407,Hitanishio VII,Temperate
40341049,30031407,Hitanishio VIII,Barren
40342804,30040141,Urhinichi II,Barren
40342805,30040141,Urhinichi III,Barren
40342814,30040141,Urhinichi VI,Barren
40342819,30040141,Urhinichi VII,Barren
40342822,30040141,Urhinichi VIII,Barren
40342825,30040141,Urhinichi IX,Barren
40008129,30000126,Geras I,Lava
40008130,30000126,Geras II,Barren
40008133,30000126,Geras III,Barren
40008134,30000126,Geras IV,Barren
40008136,30000126,Geras V,Temperate
40008139,30000126,Geras VI,Gas
40008154,30000126,Geras VII,Barren
40008157,30000126,Geras VIII,Barren
40008161,30000126,Geras IX,Gas
40008186,30000126,Geras X,Ice
40008195,30000126,Geras XI,Oceanic
40008200,30000127,Sirseshin I,Barren
40008201,30000127,Sirseshin II,Lava
40008202,30000127,Sirseshin III,Barren
40008204,30000127,Sirseshin IV,Temperate
40008207,30000127,Sirseshin V,Temperate
40008209,30000127,Sirseshin VI,Barren
40008212,30000127,Sirseshin VII,Temperate
40008215,30000127,Sirseshin VIII,Gas
40008222,30000127,Sirseshin IX,Barren
40008227,30000128,Tuuriainas I,Barren
40008228,30000128,Tuuriainas II,Lava
40008230,30000128,Tuuriainas III,Plasma
40008231,30000128,Tuuriainas IV,Temperate
40008791,30000137,Eskunen I,Lava
40008792,30000137,Eskunen II,Barren
40008793,30000137,Eskunen III,Barren
40008795,30000137,Eskunen IV,Barren
40008799,30000137,Eskunen V,Temperate
40008802,30000137,Eskunen VI,Lava
40008806,30000137,Eskunen VII,Gas
40008816,30000137,Eskunen VIII,Temperate
40008820,30000137,Eskunen IX,Barren
40008823,30000137,Eskunen X,Gas
40008849,30000137,Eskunen XI,Ice
40009269,30000146,Saisio I,Barren
40009270,30000146,Saisio II,Plasma
40009271,30000146,Saisio III,Temperate
40009273,30000146,Saisio IV,Barren
40009277,30000146,Saisio V,Temperate
40009280,30000146,Saisio VI,Barren
40009282,30000146,Saisio VII,Gas
40009299,30000146,Saisio VIII,Gas
40009326,30000146,Saisio IX,Gas
40010058,30000158,Olo I,Barren
40010060,30000158,Olo II,Gas
40010065,30000158,Olo III,Gas
40010070,30000158,Olo IV,Gas
40086449,30001356,Dantumi I,Barren
40086450,30001356,Dantumi II,Barren
40086452,30001356,Dantumi III,Temperate
40086454,30001356,Dantumi IV,Gas
40086477,30001356,Dantumi V,Gas
40086504,30001356,Dantumi VI,Gas
40087049,30001367,Hageken I,Storm
40087051,30001367,Hageken II,Lava
40087052,30001367,Hageken III,Storm
40087055,30001367,Hageken IV,Storm
40087057,30001367,Hageken V,Temperate
40087061,30001367,Hageken VI,Gas
40087072,30001367,Hageken VII,Gas
40087088,30001367,Hageken VIII,Gas
40087117,30001367,Hageken IX,Oceanic
40087122,30001367,Hageken X,Gas
40087154,30001367,Hageken XI,Barren
40087444,30001372,Kino I,Barren
40087446,30001372,Kino II,Barren
40087448,30001372,Kino III,Storm
40087450,30001372,Kino IV,Gas
40087468,30001372,Kino V,Storm
40087476,30001372,Kino VI,Gas
40087495,30001372,Kino VII,Gas
40087521,30001372,Kino VIII,Gas
40087532,30001372,Kino IX,Ice
40087537,30001372,Kino X,Oceanic
40087543,30001373,Raussinen I,Barren
40087544,30001373,Raussinen II,Lava
40087545,30001373,Raussinen III,Barren
40087547,30001373,Raussinen IV,Temperate
40087550,30001373,Raussinen V,Oceanic
40087551,30001373,Raussinen VI,Storm
40087553,30001373,Raussinen VII,Storm
40087556,30001373,Raussinen VIII,Barren
40087559,30001373,Raussinen IX,Gas
40087585,30001373,Raussinen X,Gas
40087592,30001373,Raussinen XI,Ice
40088151,30001383,Vaajaita I,Barren
40088153,30001383,Vaajaita II,Oceanic
40088154,30001383,Vaajaita III,Temperate
40088157,30001383,Vaajaita IV,Temperate
40088159,30001383,Vaajaita V,Barren
40088163,30001383,Vaajaita VI,Temperate
40088215,30001385,Jan I,Barren
40088217,30001385,Jan II,Temperate
40088219,30001385,Jan III,Gas
40088235,30001385,Jan IV,Barren
40088236,30001385,Jan V,Gas
40088259,30001385,Jan VI,Gas
40088282,30001385,Jan VII,Ice
40088311,30001385,Jan VIII,Ice
40088443,30001388,Mara I,Barren
40088444,30001388,Mara II,Barren
40088445,30001388,Mara III,Barren
40088446,30001388,Mara IV,Oceanic
40088449,30001388,Mara V,Temperate
40088451,30001388,Mara VI,Barren
40088454,30001388,Mara VII,Gas
40088460,30001388,Mara VIII,Oceanic
40089123,30001399,Elonaya V,Plasma
40089129,30001399,Elonaya VIII,Temperate
40089137,30001399,Elonaya X,Gas
40089224,30001401,Nonni I,Temperate
40089230,30001401,Nonni V,Oceanic
40089241,30001402,Passari III,Plasma
40089262,30001402,Passari VI,Oceanic
40089782,30001411,Autama IV,Temperate
40089801,30001411,Autama VI,Lava
40089809,30001411,Autama IX,Gas
40089117,30001399,Elonaya I,Lava
40089118,30001399,Elonaya II,Barren
40089119,30001399,Elonaya III,Barren
40089122,30001399,Elonaya IV,Barren
40089829,30001411,Autama XI,Gas
40089125,30001399,Elonaya VI,Lava
40089127,30001399,Elonaya VII,Storm
40089851,30001411,Autama XII,Oceanic
40089134,30001399,Elonaya IX,Lava
40089860,30001412,Tsukuras IV,Temperate
40089161,30001399,Elonaya XI,Gas
40089170,30001399,Elonaya XII,Oceanic
40089888,30001412,Tsukuras VIII,Gas
40089225,30001401,Nonni II,Barren
40089227,30001401,Nonni III,Lava
40089229,30001401,Nonni IV,Barren
40089910,30001412,Tsukuras IX,Gas
40090083,30001415,Kuoka VI,Gas
40089232,30001401,Nonni VI,Storm
40089238,30001402,Passari I,Lava
40089239,30001402,Passari II,Barren
40090098,30001415,Kuoka IX,Storm
40089242,30001402,Passari IV,Barren
40089244,30001402,Passari V,Gas
40170852,30002686,Olettiers IV,Storm
40089264,30001402,Passari VII,Barren
40089269,30001402,Passari VIII,Ice
40170854,30002686,Olettiers V,Gas
40170874,30002686,Olettiers VII,Gas
40171111,30002690,Bamiette V,Temperate
40171121,30002690,Bamiette VIII,Gas
40171176,30002691,Crielere IV,Plasma
40171183,30002691,Crielere VI,Temperate
40171213,30002691,Crielere VIII,Oceanic
40173894,30002739,Isaziwa IV,Oceanic
40173896,30002739,Isaziwa VI,Oceanic
40173897,30002739,Isaziwa VII,Temperate
40173903,30002739,Isaziwa IX,Gas
40173919,30002739,Isaziwa XII,Oceanic
40174155,30002744,Auviken III,Temperate
40174181,30002744,Auviken VII,Gas
40176084,30002774,Huttaken II,Oceanic
40176088,30002774,Huttaken IV,Temperate
40176095,30002774,Huttaken VI,Temperate
40176098,30002774,Huttaken VII,Temperate
40176271,30002779,Ono I,Plasma
40176499,30002782,Kamio VI,Gas
40089776,30001411,Autama I,Barren
40089778,30001411,Autama II,Barren
40089780,30001411,Autama III,Barren
40176568,30002783,Sankkasen V,Temperate
40089784,30001411,Autama V,Gas
40089802,30001411,Autama VII,Barren
40089805,30001411,Autama VIII,Oceanic
40089827,30001411,Autama X,Barren
40176591,30002783,Sankkasen VIII,Temperate
40176594,30002783,Sankkasen IX,Gas
40089855,30001412,Tsukuras I,Barren
40089857,30001412,Tsukuras II,Barren
40089858,30001412,Tsukuras III,Barren
40176972,30002789,Kaaputenen IV,Gas
40089862,30001412,Tsukuras V,Storm
40089866,30001412,Tsukuras VI,Gas
40089870,30001412,Tsukuras VII,Gas
40177049,30002790,Waskisen III,Lava
40177060,30002790,Waskisen VII,Gas
40177655,30002800,Haatomo VIII,Oceanic
40089939,30001412,Tsukuras X,Barren
40089942,30001412,Tsukuras XI,Storm
40089951,30001412,Tsukuras XII,Barren
40089954,30001412,Tsukuras XIII,Storm
40089959,30001413,Nani I,Barren
40089961,30001413,Nani II,Storm
40089963,30001413,Nani III,Gas
40089969,30001413,Nani IV,Gas
40089987,30001413,Nani V,Gas
40090013,30001413,Nani VI,Ice
40090016,30001413,Nani VII,Barren
40090021,30001413,Nani VIII,Barren
40177853,30002803,Juunigaishi III,Temperate
40178196,30002809,Sujarento III,Storm
40178199,30002809,Sujarento IV,Temperate
40090071,30001415,Kuoka I,Barren
40090072,30001415,Kuoka II,Barren
40090075,30001415,Kuoka III,Storm
40090078,30001415,Kuoka IV,Barren
40090079,30001415,Kuoka V,Temperate
40178717,30002818,Oichiya III,Lava
40090090,30001415,Kuoka VII,Temperate
40090094,30001415,Kuoka VIII,Storm
40214088,30003377,Illuin II,Temperate
40214098,30003377,Illuin IV,Gas
40215841,30003402,Totkubad II,Temperate
40215848,30003402,Totkubad IV,Oceanic
40216188,30003408,Evettullur IV,Oceanic
40341408,30011392,Jouvulen VI,Temperate
40341411,30011392,Jouvulen VII,Temperate
40341414,30011392,Jouvulen VIII,Temperate
40342411,30020141,Senda V,Temperate
40342414,30020141,Senda VI,Gas
40342422,30020141,Senda VIII,Temperate
40349888,30045346,Kedama II,Temperate
40349893,30045346,Kedama IV,Gas
40170847,30002686,Olettiers I,Barren
40170848,30002686,Olettiers II,Barren
40170850,30002686,Olettiers III,Barren
40170864,30002686,Olettiers VI,Gas
40170902,30002686,Olettiers VIII,Ice
40171105,30002690,Bamiette I,Lava
40171106,30002690,Bamiette II,Barren
40171107,30002690,Bamiette III,Barren
40171109,30002690,Bamiette IV,Oceanic
40171113,30002690,Bamiette VI,Barren
40171116,30002690,Bamiette VII,Barren
40171145,30002690,Bamiette IX,Gas
40171171,30002691,Crielere I,Lava
40171172,30002691,Crielere II,Plasma
40171174,30002691,Crielere III,Barren
40171178,30002691,Crielere V,Gas
40171185,30002691,Crielere VII,Gas
40171217,30002691,Crielere IX,Barren
40173889,30002739,Isaziwa I,Barren
40173890,30002739,Isaziwa II,Barren
40173892,30002739,Isaziwa III,Storm
40173895,30002739,Isaziwa V,Lava
40173900,30002739,Isaziwa VIII,Barren
40173908,30002739,Isaziwa X,Gas
40173913,30002739,Isaziwa XI,Gas
40173922,30002739,Isaziwa XIII,Gas
40174153,30002744,Auviken I,Lava
40174154,30002744,Auviken II,Barren
40174158,30002744,Auviken IV,Lava
40174161,30002744,Auviken V,Gas
40174178,30002744,Auviken VI,Temperate
40176082,30002774,Huttaken I,Lava
40176085,30002774,Huttaken III,Oceanic
40176091,30002774,Huttaken V,Barren
40176272,30002779,Ono II,Barren
40176274,30002779,Ono III,Plasma
40176277,30002779,Ono IV,Gas
40176287,30002779,Ono V,Gas
40176311,30002779,Ono VI,Gas
40176334,30002779,Ono VII,Ice
40176485,30002782,Kamio I,Lava
40176486,30002782,Kamio II,Barren
40176488,30002782,Kamio III,Storm
40176491,30002782,Kamio IV,Storm
40176497,30002782,Kamio V,Barren
40176519,30002782,Kamio VII,Gas
40176545,30002782,Kamio VIII,Gas
40176551,30002782,Kamio IX,Ice
40176561,30002783,Sankkasen I,Lava
40176564,30002783,Sankkasen II,Lava
40176565,30002783,Sankkasen III,Barren
40176566,30002783,Sankkasen IV,Barren
40176571,30002783,Sankkasen VI,Barren
40176573,30002783,Sankkasen VII,Gas
40176626,30002783,Sankkasen X,Barren
40176948,30002789,Kaaputenen I,Lava
40176950,30002789,Kaaputenen II,Barren
40176953,30002789,Kaaputenen III,Gas
40177003,30002789,Kaaputenen V,Gas
40177036,30002789,Kaaputenen VI,Storm
40177038,30002789,Kaaputenen VII,Ice
40177044,30002790,Waskisen I,Barren
40177047,30002790,Waskisen II,Barren
40177051,30002790,Waskisen IV,Temperate
40177054,30002790,Waskisen V,Storm
40177057,30002790,Waskisen VI,Barren
40177083,30002790,Waskisen VIII,Gas
40177089,30002790,Waskisen IX,Gas
40177611,30002800,Haatomo I,Barren
40177613,30002800,Haatomo II,Barren
40177615,30002800,Haatomo III,Storm
40177617,30002800,Haatomo IV,Barren
40177619,30002800,Haatomo V,Gas
40177623,30002800,Haatomo VI,Gas
40177646,30002800,Haatomo VII,Storm
40177850,30002803,Juunigaishi I,Barren
40177852,30002803,Juunigaishi II,Lava
40177855,30002803,Juunigaishi IV,Lava
40177856,30002803,Juunigaishi V,Storm
40177859,30002803,Juunigaishi VI,Storm
40177862,30002803,Juunigaishi VII,Storm
40177865,30002803,Juunigaishi VIII,Storm
40177867,30002803,Juunigaishi IX,Barren
40177871,30002803,Juunigaishi X,Gas
40177878,30002803,Juunigaishi XI,Storm
40177883,30002803,Juunigaishi XII,Gas
40177907,30002803,Juunigaishi XIII,Gas
40177913,30002803,Juunigaishi XIV,Barren
40177915,30002804,Isikesu I,Gas
40177920,30002804,Isikesu II,Barren
40177921,30002804,Isikesu III,Barren
40177922,30002804,Isikesu IV,Gas
40177941,30002804,Isikesu V,Barren
40178192,30002809,Sujarento I,Lava
40178194,30002809,Sujarento II,Plasma
40178201,30002809,Sujarento V,Barren
40178205,30002809,Sujarento VI,Gas
40178224,30002809,Sujarento VII,Gas
40178255,30002809,Sujarento VIII,Gas
40178260,30002809,Sujarento IX,Oceanic
40178713,30002818,Oichiya I,Barren
40178715,30002818,Oichiya II,Barren
40178720,30002818,Oichiya IV,Lava
40178723,30002818,Oichiya V,Gas
40178739,30002818,Oichiya VI,Gas
40178762,30002818,Oichiya VII,Gas
40178789,30002818,Oichiya VIII,Ice
40214086,30003377,Illuin I,Lava
40214091,30003377,Illuin III,Gas
40214112,30003377,Illuin V,Gas
40214135,30003377,Illuin VI,Ice
40215746,30003401,Egbonbet I,Barren
40215748,30003401,Egbonbet II,Temperate
40215750,30003401,Egbonbet III,Gas
40215755,30003401,Egbonbet IV,Gas
40215776,30003401,Egbonbet V,Gas
40215806,30003401,Egbonbet VI,Gas
40215829,30003401,Egbonbet VII,Ice
40215834,30003401,Egbonbet VIII,Barren
40215840,30003402,Totkubad I,Barren
40215844,30003402,Totkubad III,Temperate
40215851,30003402,Totkubad V,Gas
40215856,30003402,Totkubad VI,Gas
40216184,30003408,Evettullur I,Lava
40216186,30003408,Evettullur II,Lava
40216187,30003408,Evettullur III,Barren
40216190,30003408,Evettullur V,Storm
40216192,30003408,Evettullur VI,Gas
40341402,30011392,Jouvulen I,Barren
40341403,30011392,Jouvulen II,Barren
40341404,30011392,Jouvulen III,Barren
40341405,30011392,Jouvulen IV,Barren
40341406,30011392,Jouvulen V,Barren
40341417,30011392,Jouvulen IX,Barren
40342402,30020141,Senda I,Barren
40342404,30020141,Senda II,Barren
40342405,30020141,Senda III,Barren
40342408,30020141,Senda IV,Barren
40342419,30020141,Senda VII,Barren
40342425,30020141,Senda IX,Temperate
40349886,30045346,Kedama I,Storm
40349890,30045346,Kedama III,Lava
40349909,30045346,Kedama V,Gas
40349938,30045346,Kedama VI,Ice
40349964,30045346,Kedama VII,Ice
40349970,30045346,Kedama VIII,Barren
40009333,30000147,Abagawa I,Lava
40009335,30000147,Abagawa II,Lava
40009338,30000147,Abagawa III,Barren
40009340,30000147,Abagawa IV,Temperate
40009343,30000147,Abagawa V,Gas
40009348,30000147,Abagawa VI,Storm
40009354,30000147,Abagawa VII,Gas
40009375,30000147,Abagawa VIII,Gas
40009385,30000147,Abagawa IX,Ice
40009391,30000148,Jakanerva I,Barren
40009394,30000148,Jakanerva II,Storm
40009411,30000148,Jakanerva III,Gas
40009432,30000148,Jakanerva IV,Gas
40009468,30000148,Jakanerva V,Ice
40009498,30000148,Jakanerva VI,Barren
40009502,30000148,Jakanerva VII,Barren
40010450,30000165,Ishisomo I,Lava
40010451,30000165,Ishisomo II,Barren
40010453,30000165,Ishisomo III,Temperate
40010455,30000165,Ishisomo IV,Temperate
40010457,30000165,Ishisomo V,Barren
40010460,30000165,Ishisomo VI,Barren
40010462,30000165,Ishisomo VII,Gas
40010484,30000165,Ishisomo VIII,Gas
40010510,30000165,Ishisomo IX,Gas
40010534,30000165,Ishisomo X,Barren
40011330,30000180,Osmon I,Barren
40011332,30000180,Osmon II,Lava
40011334,30000180,Osmon III,Storm
40011336,30000180,Osmon IV,Gas
40011355,30000180,Osmon V,Gas
40011366,30000180,Osmon VI,Gas
40011375,30000180,Osmon VII,Barren
40086529,30001358,Ossa I,Barren
40086530,30001358,Ossa II,Barren
40086532,30001358,Ossa III,Gas
40086547,30001358,Ossa IV,Barren
40086550,30001358,Ossa V,Barren
40086553,30001358,Ossa VI,Gas
40086570,30001358,Ossa VII,Gas
40086601,30001358,Ossa VIII,Storm
40086605,30001358,Ossa IX,Ice
40089056,30001398,Aunenen I,Lava
40089059,30001398,Aunenen II,Barren
40089060,30001398,Aunenen III,Temperate
